TARGET_CLASS,search_budget,Total_Time,Length,Size,LineCoverage,BranchCoverage,OutputCoverage,WeakMutationScore,Implicit_MethodExceptions,MutationScore
com.browsersoft.openhre.hl7.impl.config.HL7MessageSegmentImpl,180,201533,19,7,1.0,1.0,0.6363636363636364,1.0,0,0.8181818181818182
de.outstare.fortbattleplayer.statistics.CriticalHit,180,57018,13,2,1.0,1.0,1.0,1.0,1,0.8
com.browsersoft.openhre.hl7.impl.config.HL7DataTypeImpl,180,204658,46,16,1.0,1.0,0.8125,0.9615384615384616,1,0.38461538461538464
com.browsersoft.openhre.hl7.impl.config.HL7SegmentImpl,180,208298,31,11,1.0,1.0,0.7692307692307693,0.9,1,0.0
com.browsersoft.openhre.hl7.impl.config.HL7FieldRepeatableDependingProcessorImpl,180,200034,24,7,0.7222222222222222,0.5454545454545454,0.0,0.7555555555555555,3,0.06666666666666667
com.browsersoft.openhre.hl7.impl.config.HL7FieldGivenDependingProcessorImpl,180,206511,19,6,0.6923076923076923,0.625,0.42857142857142855,0.4666666666666667,2,0.0
de.outstare.fortbattleplayer.statistics.AllStatistics,180,58737,4,1,1.0,1.0,1.0,1.0,0,0.0
com.browsersoft.openhre.hl7.impl.config.HL7DataTypePartListImpl,180,207762,53,19,1.0,1.0,0.7,0.9821428571428571,1,0.7321428571428571
com.browsersoft.openhre.hl7.impl.config.HL7DataTypeConfigReaderImpl,180,195180,21,5,0.22666666666666666,0.22916666666666666,1.0,0.1524822695035461,1,0.031914893617021274
com.browsersoft.openhre.hl7.impl.config.HL7DataTypePartPrimitiveImpl,180,199595,41,15,1.0,1.0,0.75,0.8333333333333334,1,0.8333333333333334
com.browsersoft.openhre.hl7.impl.config.HL7TableMapImpl,180,199456,35,12,1.0,1.0,0.6363636363636364,0.9310344827586207,1,0.6206896551724138
com.browsersoft.openhre.hl7.impl.config.HL7VersionConfigurationMapImpl,180,202389,20,7,1.0,1.0,0.75,0.9285714285714286,0,0.5714285714285714
com.browsersoft.openhre.hl7.impl.config.HL7SegmentMapImpl,180,205413,35,12,1.0,1.0,0.6363636363636364,0.9333333333333333,1,0.6
com.browsersoft.openhre.hl7.impl.config.HL7FieldImpl,180,232867,142,48,1.0,1.0,0.8292682926829268,0.975609756097561,2,0.9024390243902439
dash.examples.producerConsumer.Producer,180,191025,2,1,0.6666666666666666,1.0,1.0,1.0,1,1.0
com.browsersoft.openhre.hl7.impl.config.HL7MessageConfigReaderImpl,180,200460,24,5,0.2361111111111111,0.21568627450980393,1.0,0.13398692810457516,1,0.029411764705882353
ioproject.server.network.GlobalClientGroup,180,195299,8,4,1.0,1.0,0.0,1.0,0,0.0
com.browsersoft.openhre.hl7.impl.config.HL7FieldListImpl,180,214773,79,24,1.0,1.0,0.8888888888888888,0.9821428571428571,1,0.6964285714285714
com.lts.pest.data.GatherMetaDataListenerHelper,180,196559,26,10,0.9473684210526315,1.0,1.0,1.0,7,0.0
com.lts.pest.data.IdTree,180,201966,29,11,0.6222222222222222,0.8333333333333334,0.125,0.7833333333333333,6,0.3333333333333333
com.lts.pest.data.TimeAndPeriod,180,192629,10,4,1.0,1.0,0.4,1.0,2,0.75
com.lts.pest.data.DataContainerAdaptor,180,211540,98,30,0.975,1.0,0.5294117647058824,0.9642857142857143,14,0.32142857142857145
ioproject.server.network.ClientGroup,180,225380,121,27,1.0,1.0,0.76,0.9473684210526315,2,0.5
com.lts.pest.data.DataItemAdapter,180,202354,44,14,1.0,1.0,0.5833333333333334,1.0,4,0.3125
org.javathena.core.data.Point,180,22280,23,10,1.0,1.0,1.0,1.0,0,1.0
com.lts.pest.data.event.ElementHolderEvent,180,204018,44,20,1.0,1.0,0.6923076923076923,1.0,0,0.8452380952380952
org.javathena.core.data.SubNetConf,180,23503,32,12,1.0,1.0,1.0,1.0,0,1.0
de.outstare.fortbattleplayer.statistics.DataAggregationType,180,184471,0,0,0.0,0.0,1.0,0.0,0,0.0
com.lts.pest.data.event.ElementListenerHelper,180,203531,49,17,0.95,1.0,1.0,1.0,12,0.0
com.lts.pest.data.event.DataChangeListenerHelper,180,191512,13,5,0.875,1.0,1.0,1.0,4,0.0
de.outstare.fortbattleplayer.statistics.WeaponModCounter,180,194840,21,7,1.0,1.0,1.0,1.0,0,1.0
com.lts.pest.data.GatherMetaData,180,256222,96,39,1.0,1.0,0.8620689655172413,1.0,8,0.6896551724137931
org.javathena.core.data.Item,180,50583,76,29,1.0,1.0,1.0,1.0,2,0.971830985915493
wheel.components.TextInput,180,203435,22,10,0.8181818181818182,1.0,0.5,1.0,5,0.14285714285714285
de.outstare.fortbattleplayer.statistics.PositionSwitch,180,230402,66,14,0.9428571428571428,0.8260869565217391,1.0,0.9401709401709402,3,0.4806201550387597
wheel.components.Select,180,208633,83,24,0.7692307692307693,0.9,0.3333333333333333,0.734375,13,0.09859154929577464
de.outstare.fortbattleplayer.statistics.AreaStatistic,180,233598,83,18,1.0,1.0,0.6666666666666666,0.9772727272727273,0,0.9340659340659341
wheel.components.Any,180,200861,6,3,0.0,0.25,0.0,0.0,3,0.0
wheel.components.Label,180,197324,7,3,0.0,0.05,0.0,0.0,3,0.0
de.outstare.fortbattleplayer.statistics.RoundStatGenerator,180,226639,36,6,1.0,1.0,0.3333333333333333,0.9333333333333333,1,0.34782608695652173
wheel.components.Link,180,198348,10,4,0.0,0.0,0.0,0.0,4,0.0
wheel.components.Text,180,199998,7,4,0.0,0.022727272727272728,0.0,0.0,4,0.0
wheel.components.Image,180,201319,10,4,0.0,0.125,0.0,0.0,4,0.0
wheel.components.TextArea,180,202634,24,9,0.8,1.0,0.6,1.0,4,0.3333333333333333
wheel.components.DateInput,180,209287,38,14,0.5909090909090909,1.0,0.3333333333333333,0.7,8,0.3076923076923077
wheel.components.Radio,180,205130,28,11,0.8,1.0,0.6153846153846154,1.0,5,0.3333333333333333
wheel.components.CheckboxGroup,180,208867,56,16,0.5227272727272727,0.42857142857142855,0.3333333333333333,0.7297297297297297,8,0.15789473684210525
wheel.components.Table,180,202043,6,4,0.0,0.019230769230769232,0.0,0.0,3,0.0
wheel.components.ActionExpression,180,238848,236,81,0.8125,0.8210526315789474,0.71900826446281,0.7665369649805448,13,0.4186046511627907
wheel.components.Form,180,223958,113,43,0.3626373626373626,0.3050847457627119,0.2289156626506024,0.3148148148148148,12,0.13063063063063063
wheel.components.TableBlock,180,202310,13,7,0.0,0.3333333333333333,0.0,0.0,6,0.0
wheel.components.Validations,180,193736,30,15,1.0,1.0,0.9,0.8461538461538461,0,0.7307692307692307
net.sf.xbus.base.core.timeoutcall.TimeoutException,180,22103,2,2,1.0,1.0,1.0,1.0,0,1.0
org.sourceforge.ifx.framework.pain004.simpletype.PaymentMethod1Code,180,17119,7,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.Checkbox,180,201826,27,11,0.6111111111111112,0.5833333333333334,0.46153846153846156,0.47058823529411764,6,0.10526315789473684
org.sourceforge.ifx.framework.pain004.simpletype.CashAccountTypeCode,180,17413,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CHIPSUniversalIdentifier,180,13316,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Max70Text,180,13618,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.PaymentCancellationStatusCode,180,18123,7,3,1.0,1.0,1.0,1.0,1,1.0
de.outstare.fortbattleplayer.statistics.CombatantStatistic,180,305510,332,77,1.0,0.9710144927536232,0.7419354838709677,0.9789029535864979,2,0.6125
de.outstare.fortbattleplayer.statistics.BattleStatistics,180,294321,401,65,0.921161825726141,0.7564102564102564,0.45714285714285713,0.7549857549857549,8,0.467966573816156
wheel.components.XmlEntityRef,180,197930,4,2,0.8333333333333334,1.0,0.3333333333333333,1.0,1,0.0
org.sourceforge.ifx.framework.pain004.simpletype.RussianCentralBankIdentificationCodeIdentifier,180,23236,7,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.Expression,180,207979,56,25,1.0,1.0,0.7777777777777778,0.9615384615384616,5,0.8888888888888888
org.sourceforge.ifx.framework.pain004.simpletype.ExtensiveBranchNetworkIdentifier,180,14526,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Max35Text,180,14456,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.IBANIdentifier,180,16535,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CreditTransferType2Code,180,14137,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.HongKongBankIdentifier,180,12964,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CashClearingSystemCode,180,15064,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.IrishNSCIdentifier,180,11828,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.ItalianDomesticIdentifier,180,15415,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.AddressType2Code,180,14768,7,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.Submit,180,203328,22,10,0.8,1.0,0.46153846153846156,1.0,5,0.3333333333333333
org.sourceforge.ifx.framework.pain004.simpletype.PriorityCode,180,19580,8,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.Block,180,202084,10,6,0.0,0.15384615384615385,0.0,0.0,5,0.0
org.sourceforge.ifx.framework.pain004.simpletype.PaymentGroupStatusCode,180,18659,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CashAccountType1Code,180,15290,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.ISODate,180,12737,4,2,1.0,1.0,1.0,1.0,0,1.0
org.sourceforge.ifx.framework.pain004.simpletype.SwissSICIdentifier,180,15529,7,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.RenderableComponentConfiguration,180,219439,123,30,1.0,1.0,0.8863636363636364,1.0,8,0.5294117647058824
org.sourceforge.ifx.framework.pain004.simpletype.NewZealandNCCIdentifier,180,22661,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CashClearingSystem1Code,180,19108,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Priority1Code,180,20007,8,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.NumberInput,180,211413,54,20,0.9411764705882353,1.0,0.3333333333333333,0.9642857142857143,11,0.4603174603174603
org.sourceforge.ifx.framework.pain004.simpletype.EANGLNIdentifier,180,16170,8,3,1.0,1.0,1.0,1.0,1,1.0
org.javathena.core.data.SessionType,180,190630,5,3,0.5,1.0,0.2,1.0,0,0.3333333333333333
org.sourceforge.ifx.framework.pain004.simpletype.BEIIdentifier,180,17405,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Max16Text,180,19351,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.UPICIdentifier,180,11602,6,2,1.0,1.0,1.0,1.0,0,1.0
org.sourceforge.ifx.framework.pain004.simpletype.SwissBCIdentifier,180,13791,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CreditTransferTypeCode,180,14316,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.ISODateTime,180,13598,4,2,1.0,1.0,1.0,1.0,0,1.0
org.sourceforge.ifx.framework.pain004.simpletype.PaymentTransactionStatusCode,180,15212,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CanadianPaymentsARNIdentifier,180,17336,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.UKDomesticSortCodeIdentifier,180,17055,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.AddressTypeCode,180,17158,8,3,1.0,1.0,1.0,1.0,1,1.0
wheel.components.RenderableComponent,180,224164,94,31,0.6288659793814433,0.5915492957746479,0.3333333333333333,0.7055837563451777,4,0.270042194092827
org.sourceforge.ifx.framework.pain004.simpletype.CashAccountType3Code,180,12019,5,2,1.0,1.0,1.0,1.0,0,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Priority2Code,180,14582,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CurrencyCode,180,12302,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CountryCode,180,16043,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.GermanBankleitzahlIdentifier,180,15440,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.FedwireRoutingNumberIdentifier,180,13929,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.Max105Text,180,15755,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.PaymentMethodCode,180,14132,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CashClearingSystem2Code,180,17592,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CashAccountType2Code,180,19982,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.SouthAfricanNCCIdentifier,180,18327,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CurrencyAndAmount_SimpleType,180,20660,7,3,1.0,1.0,1.0,1.0,1,1.0
umd.cs.shop.JSJshopVars,180,13898,6,6,1.0,1.0,1.0,1.0,0,0.0
wheel.components.StandaloneComponent,180,243713,283,53,0.42,0.31443298969072164,0.31343283582089554,0.39069767441860465,12,0.16856492027334852
org.sourceforge.ifx.framework.pain004.simpletype.DunsIdentifier,180,13982,7,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.CreditTransferType1Code,180,13264,8,3,1.0,1.0,1.0,1.0,1,1.0
org.sourceforge.ifx.framework.pain004.simpletype.PortugueseNCCIdentifier,180,18449,8,3,1.0,1.0,1.0,1.0,1,1.0
ipac.GPLReader,180,211342,1,1,0.0,0.0,1.0,1.0,1,0.0
net.sf.xbus.base.core.trace.TraceFileRenamer,180,192228,2,2,0.11764705882352941,0.09090909090909091,1.0,0.0,0,0.0
net.sf.xbus.base.core.trace.FileTrace,180,195255,1,1,0.05714285714285714,0.14285714285714285,0.0,0.0,0,0.0
net.sf.xbus.base.core.trace.Formatter,180,197613,7,7,0.6818181818181818,0.7647058823529411,0.0,0.225,0,0.0
net.sf.xbus.base.core.strings.CardinalityStrings,180,205987,22,22,0.8297872340425532,0.7692307692307693,0.7,0.7341269841269841,8,0.3412698412698413
net.sf.xbus.base.core.tools.DelayedStart,180,205732,18,6,0.7619047619047619,1.0,1.0,0.96875,4,0.42857142857142855
ipac.IPv6,180,224336,1,1,0.0,0.005025125628140704,1.0,0.0,1,0.0
net.sf.xbus.base.core.trace.Trace,180,203599,17,12,0.4423076923076923,0.5714285714285714,0.25,0.6754966887417219,0,0.09933774834437085
net.sf.xbus.base.core.config.PropertiesSource,180,197423,12,5,0.2875,0.3611111111111111,0.3333333333333333,0.17391304347826086,3,0.05084745762711865
net.sf.xbus.base.core.MessageHandler,180,201462,11,5,0.2112676056338028,0.14814814814814814,0.25,0.14814814814814814,2,0.012345679012345678
net.sf.xbus.base.core.config.Configuration,180,203778,10,10,0.1,0.11842105263157894,0.0,0.040419161676646706,1,0.01037037037037037
net.virtualinfinity.atrobots.arena.Odometer,180,19346,12,5,1.0,1.0,1.0,1.0,0,0.9166666666666666
net.sf.xbus.base.core.TAManager,180,197903,44,7,0.6181818181818182,0.6875,0.5,0.8,0,0.4
wheel.components.ComponentCreator,180,334928,506,200,0.3392539964476021,0.5510204081632653,0.0,0.21341463414634146,174,0.0
net.sf.xbus.base.core.bytearrays.XByteArraySupport,180,213353,24,12,1.0,1.0,0.6666666666666666,0.9838709677419355,5,0.5241935483870968
net.sf.xbus.base.core.timeoutcall.ThreadFactoryUser,180,192648,12,4,1.0,1.0,1.0,1.0,0,1.0
net.sf.xbus.base.core.arithmetic.XIntSupport,180,215681,6,6,1.0,1.0,0.3333333333333333,0.9767441860465116,2,0.6744186046511628
net.sf.xbus.base.core.reflection.XBUSClassLoader,180,195028,1,1,0.16129032258064516,0.17647058823529413,0.0,0.058823529411764705,0,0.0
net.sf.xbus.base.core.XException,180,208961,26,12,0.6703296703296703,0.6666666666666666,0.5,0.559322033898305,3,0.15819209039548024
net.sf.xbus.base.core.strings.XStringSupport,180,274206,22,21,0.95,0.96,0.5833333333333334,0.9282296650717703,5,0.4354066985645933
net.sf.xbus.base.core.Constants,180,199185,10,9,0.75,0.6923076923076923,0.26666666666666666,0.5029940119760479,1,0.18682634730538922
net.sf.xbus.base.core.reflection.ReflectionSupport,180,200558,9,6,0.21333333333333335,0.17647058823529413,0.0,0.1956521739130435,1,0.0
net.sf.xbus.base.core.timeoutcall.TimedCallable,180,206931,7,3,1.0,1.0,0.0,1.0,1,0.3333333333333333
net.virtualinfinity.atrobots.arena.SimulationFrameBuffer,180,68051,22,5,1.0,1.0,1.0,1.0,0,1.0
ipac.BinaryCalculate,180,322881,81,33,0.9798387096774194,0.9902912621359223,0.5555555555555556,0.9928571428571429,14,0.1264546159813809
net.virtualinfinity.atrobots.arena.FrameBuilder,180,64868,14,4,1.0,1.0,1.0,1.0,2,0.2
de.progra.charting.render.ChartRenderingHints,180,18357,1,1,1.0,1.0,1.0,1.0,0,0.2926829268292683
umd.cs.shop.JSListOperators,180,193392,9,3,1.0,1.0,1.0,0.5,2,0.1111111111111111
umd.cs.shop.JSOperator,180,193231,19,9,0.47619047619047616,0.6666666666666666,0.10638297872340426,0.19047619047619047,3,0.1
umd.cs.shop.JSListPlanningProblem,180,193111,8,3,1.0,1.0,1.0,0.5,2,0.1111111111111111
umd.cs.shop.JSPairVarTerm,180,204805,125,28,1.0,1.0,0.8157894736842105,0.7857142857142857,12,0.23529411764705882
umd.cs.shop.JSMethod,180,195369,17,8,0.6071428571428571,0.7777777777777778,0.1111111111111111,0.5,4,0.05
net.sf.xbus.base.core.timeoutcall.FutureResult,180,318478,317,23,0.7954545454545454,0.7916666666666666,0.9285714285714286,0.5692307692307692,1,0.3484848484848485
umd.cs.shop.JSPairIfThen,180,195426,20,9,0.782608695652174,1.0,0.2,0.5,3,0.0
umd.cs.shop.JSListSubstitution,180,194901,18,5,1.0,1.0,1.0,0.8888888888888888,2,0.5555555555555556
umd.cs.shop.JSListPairPlanTStateNodes,180,196351,8,3,1.0,1.0,1.0,0.9,2,0.2
umd.cs.shop.JSListConjuncts,180,207041,35,12,0.9722222222222222,0.9411764705882353,0.5555555555555556,0.9473684210526315,5,0.52
umd.cs.shop.JSAxiom,180,198391,17,8,0.6071428571428571,0.7777777777777778,0.13043478260869565,0.5,4,0.05
umd.cs.shop.JSPairPlanTSListNodes,180,200167,51,9,1.0,1.0,0.8181818181818182,0.4782608695652174,3,0.16
umd.cs.shop.JSReduction,180,198285,26,8,1.0,0.8333333333333334,0.6875,0.6666666666666666,1,0.6666666666666666
umd.cs.shop.JSListMethods,180,201695,41,9,0.5454545454545454,0.4074074074074074,0.3333333333333333,0.4519230769230769,6,0.07692307692307693
umd.cs.shop.JSTState,180,206291,54,15,1.0,1.0,0.7777777777777778,0.7692307692307693,4,0.4
net.virtualinfinity.atrobots.arena.Velocity,180,190179,13,3,1.0,1.0,0.4,1.0,1,1.0
umd.cs.shop.JSListAxioms,180,204334,82,13,0.4875,0.4727272727272727,0.5555555555555556,0.5416666666666666,5,0.09722222222222222
umd.cs.shop.JSTasks,180,237457,158,42,0.6187050359712231,0.5657894736842105,0.559322033898305,0.8958333333333334,18,0.5489130434782609
umd.cs.shop.JSJshopNode,180,215446,65,18,0.8666666666666667,0.9444444444444444,0.8181818181818182,0.6086956521739131,6,0.3614457831325301
umd.cs.shop.JSTaskAtom,180,236331,160,37,0.6477272727272727,0.6842105263157895,0.5769230769230769,0.7959183673469388,19,0.5852272727272727
umd.cs.shop.JSState,180,215082,96,21,0.5,0.43902439024390244,0.35,0.5142857142857142,11,0.21714285714285714
de.progra.charting.model.JDBCPlotterException,180,22441,6,3,1.0,1.0,1.0,1.0,0,1.0
net.virtualinfinity.atrobots.arena.Position,180,207296,41,17,1.0,1.0,0.8333333333333334,1.0,5,0.5245901639344263
net.virtualinfinity.atrobots.arena.Heading,180,224074,55,16,1.0,1.0,0.8148148148148148,1.0,4,0.5
umd.cs.shop.JSEvaluate,180,256536,138,64,0.8663101604278075,0.8173076923076923,0.49830508474576274,0.7535410764872521,16,0.6402266288951841
umd.cs.shop.JSListLogicalAtoms,180,244531,125,36,0.8673469387755102,0.8103448275862069,0.5454545454545454,0.875,14,0.6666666666666666
umd.cs.shop.JSPredicateForm,180,275561,211,49,0.6484848484848484,0.7126436781609196,0.41818181818181815,0.723404255319149,26,0.3242424242424242
net.virtualinfinity.atrobots.arena.LinearDamageFunction,180,230810,46,10,1.0,1.0,0.875,1.0,2,0.8333333333333334
umd.cs.shop.JSJshop,180,257970,67,28,0.5154185022026432,0.4824561403508772,0.19642857142857142,0.6047619047619047,10,0.13135593220338984
net.virtualinfinity.atrobots.arena.TangibleArenaObject,180,227192,5,2,1.0,1.0,1.0,1.0,2,1.0
de.devcity.parseargs.arguments.ParameterArgument,180,18711,10,5,1.0,1.0,1.0,1.0,0,0.5833333333333334
de.devcity.parseargs.arguments.Argument,180,22016,22,7,1.0,1.0,1.0,1.0,1,1.0
de.devcity.parseargs.arguments.KeyArgument,180,21609,14,7,1.0,1.0,1.0,1.0,0,0.75
de.devcity.parseargs.arguments.StringArgument,180,15562,10,4,1.0,1.0,1.0,1.0,0,1.0
jaw.gui.GeradorGUI,180,223423,2,1,0.0,0.023255813953488372,1.0,0.0,1,0.0
jaw.gui.JanelaPrincipal,180,233043,1,1,0.004024144869215292,0.008,0.0,0.004405286343612335,1,0.0
jaw.gui.templates.CriarTemplate,180,228891,4,2,0.0,0.02040816326530612,1.0,0.0,2,0.0
de.progra.charting.test.FunctionPlotApplet,180,223777,1,1,0.0,0.2,1.0,0.0,1,0.0
de.progra.charting.render.shape.Diamond2D,180,216578,68,26,0.9,0.9545454545454546,0.5932203389830508,0.7979274611398963,0,0.5446009389671361
de.progra.charting.swing.ChartPanel,180,219282,4,3,0.0,0.1,0.0,0.0,3,0.0
de.progra.charting.render.PieChartRenderer,180,222693,10,3,0.23076923076923078,0.14285714285714285,1.0,0.0,1,0.0
de.progra.charting.render.shape.Triangle2D,180,226873,62,27,0.8461538461538461,0.9166666666666666,0.5932203389830508,0.7237354085603113,0,0.4068965517241379
de.progra.charting.render.RadarChartRenderer,180,214073,7,2,0.16071428571428573,0.09090909090909091,1.0,0.0,1,0.0
de.progra.charting.render.StackedBarChartRenderer,180,228803,45,6,0.7936507936507936,0.7777777777777778,1.0,0.8913043478260869,2,0.10204081632653061
de.progra.charting.render.RowColorModel,180,247496,82,26,1.0,1.0,0.45161290322580644,1.0,9,0.4838709677419355
de.progra.charting.render.InterpolationChartRenderer,180,235616,39,6,0.8648648648648649,0.7058823529411765,1.0,0.8137254901960784,4,0.029411764705882353
org.jcvi.jillion.trace.sff.SffDecoderException,180,21178,3,2,1.0,1.0,1.0,1.0,0,1.0
